site;community;date;weekday;post_url;post_text
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544177;Мирный житель погиб в Сочи в результате атаки БПЛА, осколки беспилотника попали в машину, где сидел водитель. Семье погибшего выплатят 500 тыс. рублей из средств благотворительного фонда, сообщил мэр Сочи Андрей Прошунин.  «Проработан порядок оказания всей необходимой поддержки жителям поврежденных домовладений. Осколками посекло фасады семи домов и несколько автомобилей, и здесь мы уже приступили к ликвидации последствий».   Фото: agproshunin
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544175;Крупнейшие мировые нефтегазовые компании, включая американскую Chevron и британскую BP, активно сокращают рабочие места, поскольку готовятся к продолжительному периоду низких цен на нефть
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544173;Суд в России по запросу Азербайджана арестовал мужчину, обвиняемого Баку в проведении террористических учений, организации преступного сообщества и создании незаконных вооруженных формирований. Об этом сообщает «РИА Новости» со ссылкой на судебные документы.  В материалах не уточняется его гражданство, однако отмечается, что у задержанного нет российского паспорта. Кроме того, по данным агентства, Азербайджан попросил Россию выдать ему фигуранта дела. Москва не видит препятствий для положительного ответа.
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544169;Военные Израиля призвали палестинцев «немедленно» отправиться на юг и покинуть город Газа. Днем ранее Нетаньяху анонсировал масштабную наземную операцию в Газе
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544167;✈ Авиакомпания «Победа» изменила правила провоза ручной клади, сообщили в пресс-службе перевозчика. Теперь ручная кладь не ограничена по весу, а габариты одного места ручной клади увеличены с 4 на 36 на 30 см до 15 на 36 на 30 см, добавили в компании.   Помимо уже разрешенных к провозу на борту вещей сверх ручной клади добавили ноутбук или планшет в мягком чехле и зонт-трость, а размер пакета с товарами из duty free, разрешенный к провозу сверх ручной клади, теперь составляет 24 на 32 на 10 см вместо 10 на 10 на 5 см.
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544166;После решения Пентагона пересмотреть военную помощь Украине страна рискует столкнуться с дефицитом средств ПВО на фоне усиления атак. Сейчас ее запасы истощены, говорят источники FT. Белый дом заявил о работе над поддержкой Киева
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544164;Москва обязательно ответит, в случае если страны Евросоюза продолжат ужесточать ограничения против российских дипломатов, например в свободе передвижения, заявил «РИА Новости» директор департамента европейских проблем МИД России Владислав Масленников.  Ранее издание Politico со ссылкой на министра иностранных дел Чехии Яна Липавского сообщило, что в рамках 19-го пакета санкций ЕС может запретить российским дипломатам свободно передвигаться по Шенгенской зоне.  Россия считает такие угрозы «откровенно конфронтационным шагом», сказал Масленников, подчеркнув, что Москва скрупулезно следит за политическими решениями ЕС в отношении российских дипломатов.
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544162;Тейлор-Грин рассказала, что предложит сократить выделение средств на несколько программ иностранной помощи — Украине, Сирии, Ираку, Тайваню. Она призвала перенаправить средства на цели внутри страны
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544160;Федеральная разведывательная служба Германии препятствовала участию немцев в Петербургском международном экономическом форуме (ПМЭФ), который прошел в конце июня, заявил советник президента, ответственный секретарь оргкомитета Восточного экономического форума Антон Кобяков.  «Взять, например, прошедший Петербургский международный экономический форум: там BND снимала немцев с рейса, которые ехали в Россию на ПМЭФ. Наверное, как-то у них там с демократией не очень»  После начала боевых действий на Украине МИД Германии неоднократно рекомендовал гражданам отказаться от поездок в Россию. Последнее такое предостережение ведомство выпустило в марте 2024 года.
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544158;В США прекратили онлайн-сбор средств на краудфандинговой платформе GoFundMe, предназначавшийся для юридической защиты мужчины, обвиняемого [https://vk.com/wall-25232578_18544056|в убийстве] украинской беженки Ирины Заруцкой в поезде в Северной Каролине, сообщает New York Post.  На странице, посвященной сбору средств, говорилось, что Декарлос Браун-младший, обвиняемый в убийстве — такая же жертва, как и Заруцкая. Помощь бездомному подозреваемому связали с «борьбой с расизмом и предвзятостью».  После волны критики платформа приняла решение удалить страницу со сбором.
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544156;Участники опроса «Справочника врача» предупредили о рисках предложения заключать целевые договоры со студентами-бюджетниками. В Минздраве говорят, что проект формировался с учетом предложений граждан и профессиональных сообществ
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544155;⚡️ Минфин включил аэропорт Домодедово, летом перешедший в собственность государства, в план продажи на этот год.   Глава Минфина сообщил РБК о заинтересованности в том, чтобы как можно быстрее продать актив на открытых торгах.
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544151;Специальная коллегия верховного суда Таиланда приговорила бывшего премьер-министра страны Таксина Чинавата к одному году лишения свободы, сообщает Thairath TV. Его взяли под стражу в зале суда. Позднее он будет доставлен в тюремный комплекс «Клонг Прем» в Бангкоке для отбытия наказания.  Суд постановил, что Чинават неправомерно отбывал срок заключения по прежним приговорам в Центральном полицейском госпитале. Его перевели из тюремной больницы в полицейский госпиталь в первый же день после приговора, оглашенного в августе 2023 года. Тогда политика приговорили к восьми годам лишения свободы по совокупности обвинений в преступной халатности и конфликте интересов.  Фото: Lauren DeCicca / Getty Images
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544149;В результате протестов погибли не менее 19 человек, более 300 были ранены. На улицы вышла молодежь с лозунгом «Запретите коррупцию, а не социальные сети»
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544148;Роспатент отклонил заявку Дронова в регистрации товарного знака «Я русский». Артист хотел получить право на соответствующее наименование для 18 категорий товаров и услуг, в том числе алкоголя, парфюмерии, кожаных изделий
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544147;Бюджет на следующую трехлетку будет формироваться исходя из нормативно закрепленного бюджетного правила, сообщил Радио РБК министр финансов Антон Силуанов. По его словам, бюджет должен походить на «железобетонную конструкцию»
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544146;«Яндекс» продолжит редирект со своей бывшей стартовой страницы — yandex.ru — на принадлежащий VK агрегатор «Дзен». Договор продлили еще на два года. Сохранение схемы необходимо для поддержания медиаиндустрии, указывают эксперты
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544145;Главное за ночь:    — Мирный житель погиб в результате атаки БПЛА в Сочи.  — Аналитики предсказали снижение прибыли банков.  — Штормы обрушились на восточное побережье Испании, пострадала Валенсия.  — Трамп обвинил демократов в убийстве украинки бездомным в США.  — В КНДР провели наземное испытание нового ракетного двигателя.
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544143;В 2025 году Минфин может дополнительно нарастить госдолг, заявил глава ведомства Антон Силуанов. Увеличение будет в «разумных пределах» и не создаст дисбалансов для бюджета
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544142;Rheinmetall передаст Украине мобильные артиллерийские комплексы Skyranger для борьбы с дронами, первые поставки ожидаются уже в этом году. Каждая система может контролировать территорию площадью в 16 кв км
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544141;Украинский фонд D3, поддерживаемый экс-главой Google, инвестирует в британскую систему ПВО, аналог «Железного купола». Проект Cambridge Aerospace собрал более $130 млн на разработку ракет для перехвата дронов
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544140;Наварро обвинил Маска в допуске индийской пропаганды в соцсети Х из-за комментариев о закупках Нью-Дели российской нефти. США ранее ужесточили санкции против Индии, что вызвало критику со стороны Москвы и Нью-Дели
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544139;Борис Джонсон использовал связи, полученные на посту премьера, для заключения выгодных международных сделок и личного обогащения, пишет The Guardian. Утечки указывают на его лоббирование интересов частных структур
vk.com;rbc;2025-09-09;вторник;https://vk.com/wall-25232578_18544138;Семья медиамагната Руперта Мердока достигла соглашения в многомесячном споре о наследовании контроля над его медиаимперией. Как сообщает CNN, по итогам урегулирования старший сын Лахлан Мердок сохранил ключевые полномочия и продолжит возглавлять бизнес.
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543820;Модельер Джорджо Армани, умерший 4 сентября на 92 году жизни, оставил свою компанию с устаревшей бизнес-моделью, пишет The Wall Street Journal (WSJ).  Армани на протяжении многих лет не отвечал прямо, примет ли предложение о поглощении компании, основанной им в 1970-х годах, отмечает WSJ.
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543819;В США ребенка 4 лет приняли в общества для высокоинтеллектуальных людей. Мальчик набрал 156 баллов из 160 в детском тесте на IQ  Совсем недавно Зориену исполнилось четыре года, сейчас он уже читает на уровне второго класса и учит дроби. Родители начали замечать опережающее развитие ребенка, когда ему было всего 18 месяцев. К двум годам он уже читал книги и писал такие слова, как «гиппопотам» и «аллигатор», а также считал в прямом и обратном порядке до 100. В настоящее время, помимо английского, мальчик владеет бенгали и, по словам родителей, стремится выучить больше языков, таких как испанский, французский и хинди.    После того как результаты тестирования психологом трехлетнего мальчика почти достигли максимума в его возрастной группе, родители Зориена обратились в Mensa, общество высокоинтеллектуальных людей. Расчет был на то, что общение со сверстниками его уровня будет ему полезно. Вскоре организация сообщила, что принимает юного вундеркинда в свои ряды.  Фото: Bircan akkirec / Shutterstock / FOTODOM  [https://vk.com/rbc_life|Подписаться на РБК Life]
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543818;Житель Миннесоты вышел на свободу после 27 лет заключения за убийство, которого он не совершал. Его приговор пересмотрели после того, как женщина, ранее давшая против него показания, сама призналась в преступлении.  Решение об отмене приговора приняла судья окружного суда Миннесоты Марта Чоу. Власти заявили, что дело во многом держалось на показаниях женщины, которая впоследствии призналась в убийстве и сокрытии тела.  «Сегодня суд подтвердил то, что Брайан Хупер, его семья, близкие и адвокаты знали всегда: мистер Хупер невиновен. Наш долг как прокуроров — привлекать к ответственности тех, кто действительно виновен в своих действиях, и этот долг требует от нас признать свои ошибки и исправить ситуацию как можно скорее», — отметила прокурор округа Хеннепин Мэри Мориарти.    Фото: Jonathan Drake / Reuters  [https://vk.com/rbc_life|Подписаться на РБК Life]
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543817;Выходные можно провести с редакцией нового ситкома «Газета», за просмотром пародии «Голый пистолет» с Памелой Андерсон и Лиамом Нисоном или за прослушиванием подкаста с учеными СПбГУ  Читать: https://vk.cc/cPgTX6
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543816;Выяснили, правда ли в 2025 году будет проще выселять должников и когда можно лишиться квартиры  Читать: https://vk.cc/cPdNq3
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543815;Библиотека появится в штате Делавэр. Хотя Байден родился в Пенсильвании, в Делавэре прошло его детство и юность, там он начал политическую карьеру и был сенатором от этого штата более 35 лет
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543814;4 сентября в возрасте 91 года [https://vk.com/rbc?w=wall-25232578_18543383|ушел] из жизни Джорджо Армани — человек, который за полвека не просто переодел мир, а переосмыслил саму идею элегантности. В такие моменты принято говорить: закончилась эпоха. Но какая именно — эпоха чего?   Читать: https://vk.cc/cPgULj
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543813;Под ударом ВСУ оказался уникальный, как отметили на ЗАЭС, учебный центр — в нем расположен единственный в мире полномасштабный тренажер реакторного зала. Серьезных разрушений здание не получило
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543812;С началом учебного года особенно важно наладить режим сна школьника. Постоянная усталость, простуды, нервозность указывают на то, что родителям стоит уделить больше внимания формированию правильного режима сна у школьника. Как это сделать — читайте в материале РБК Life  Читать: https://vk.cc/cPh1iy
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543811;В коррупции заподозрили экс-главу комиссии по ценным бумагам. Как минимум еще два бывших управленца из нее тоже находятся под следствием по аналогичным обвинениям. За взятки в Китае могут приговорить к смертной казни
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543809;Все больше людей уходят в digital, чтобы работать вне офиса и по гибкому графику. Но свобода оборачивается усталостью, потерей мотивации и размытыми границами между работой и жизнью. Как этого избежать, рассказали психологи zigmund․online  Читать: https://pro.rbc.ru/news/689c993a9a7947caaf8457e8?utm_source=vk&utm_medium=social&utm_campaign=rbc_pro&utm_content=689c993a9a7947caaf8457e8   #подписка_на_рбк
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543807;«Я люблю запах депортаций по утрам»    Трамп опубликовал свою фотографию на фоне пожаров и вертолётов. Кроме того, американский лидер заявил, что Чикаго скоро узнает, почему Пентагон теперь называется «министерством войны».
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543806;Для того, чтобы ежемесячно получать ₽20 тыс. в качестве дивидендов, инвестору потребуется в оптимистичном сценарии вложить ₽2,7 млн. Для дохода в ₽100 тыс. при тех же условиях сумма потребуется почти в пять раз больше  Читать: https://vk.cc/cPgPaS
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543804;Президент Франции Эмманюэль Макрон провел телефонный разговор с премьер-министром Индии Моди и поделился с ним ходом работы «коалиции желающих».    «Индия и Франция разделяют общую решимость добиться справедливого и прочного мира на Украине. Опираясь на нашу дружбу и стратегическое партнёрство, мы продолжим вместе двигаться вперёд, прокладывая путь к миру»
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543803;Глава «Роскосмоса» Дмитрий Баканов был замечен на ВЭФ во Владивостоке с кольцом на безымянном пальце
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543800;СК расследует уголовное дело в отношении шести участников преступной группы, среди которых бывшие оперуполномоченные и тхэквондист Эмин Четинбаг. По версии следствия, они находили криптовалютчиков, у которых вымогали деньги  Читать: https://vk.cc/cPh7u2
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543799;
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543796;Переписка в любых мессенджерах «абсолютно прозрачна» для спецслужб, заявил ТАСС пресс-секретарь президента России Дмитрий Песков.    «В корпоративных темах, в государственных темах, в секретных вопросах, конечно, мы должны понимать, что любые мессенджеры – это абсолютно прозрачная система. И люди, которые используют их, должны понимать, что они все прозрачные. Для спецслужб, конечно»
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543794;Эстония отправила подразделение из десяти кадровых военных и инструкторов-резервистов в Польшу для обучения украинских солдат в рамках учебной инициативы Legio
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543791;На кадры случайно попала беседа Путина и Си о продлении длительности жизни до 150 лет. CCTV обвинило Reuters, опубликовавшем запись, в искажении информации на ней, и отозвало лицензию на видео
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543788;Путин наградил орденом «За заслуги перед Отечеством» IV степени певицу Ларису Долину. Также Григорий Лепс награжден орденом Дружбы, следует из указа президента.    Фото: Pavel Kashaev/ Global Look Press
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543787;По данным СМИ, арестованный депутат Христенко в 2022 году уехал с Украины и был экстрадирован из Дубая. Следствие полагает, что он был завербован Россией задолго до начала конфликта и продвигал влияние Москвы в НАБУ
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543783;На аукцион за $405 тыс. выставлена первая скрипка физика-теоретика Альберта Эйнштейна, которую он спрятал от нацистов при переезде из страны  Подробнее: https://vk.cc/cPgZvf
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543781;Журнал назвал ключевые признаки, по которым Трампа нельзя считать диктатором
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543779;Прощание с модельером Джорджо Армани проходит сегодня в Милане, где он создал свой дизайнерский дом. Кутюрье умер на 91-м году жизни 4 сентября.    Проститься с модельером решили многие его коллеги. В частности, в Armani/Teatro пришла Донателла Версаче. Также на прощании можно было увидеть мэра Милана Джузеппе Сала.
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543777;На горе Эльбрус находится 26-летний белорусский альпинист, который перестал выходить на связь, сообщили в пресс-службе МЧС по Кабардино-Балкарии
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543775;Про зумеров постоянно пишут, ими интересуются медиа и бизнес. Между тем их предшественники миллениалы зарабатывают в полтора раза больше. Какие особенности есть у поколения Y и как их монетизируют — узнал РБК  Читать: https://pro.rbc.ru/news/68b862d19a79473819f37399?utm_source=vk&utm_medium=social&utm_campaign=rbc_pro&utm_content=68b862d19a79473819f37399   #подписка_на_рбк
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543772;Премьер-министр Словакии рассказал как его страна может поучаствовать в гарантиях безопасности для Украины
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543770;Российская вакцина против рака готова к применению, сообщила руководитель Федерального медико-биологического агентства Вероника Скворцова на Восточном экономическом форуме
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543768;График Путина не предполагает отдыха после долгой поездки, сообщил пресс-секретарь главы государства Дмитрий Песков.  По его словам, рабочая программа президента расписана на следующую неделю — в частности, запланировано участие президента во внеочередном саммите БРИКС, который пройдет в режиме онлайн 8 сентября.    «Будут другие внутренние мероприятия, встречи. Все это в графике, от этого нельзя абстрагироваться»  Фото: Вячеслав Прокофьев / Sputnik / Reuters
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543766;Сегодня в ЧЭЗ:    — Более 350 соглашений на 6,5 трлн рублей. Главные итоги юбилейного Восточного экономического форума.    — Трамп заявил, что будет рад приветствовать Путина и Си на саммите G20 в Майами в качестве наблюдателей. Кроме того, Трамп переименовал Минобороны в Министерство по делам войны.    — Безвизовый режим с Китаем. Как будут работать новые правила въезда и как расплачиваться в стране?
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543764;Бывший главный тренер сборных СССР и России по альпинизму Владимир Шатаев рассказал об ошибке [https://vk.com/rbc?w=wall-25232578_18541976|Наговициной]
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543761;Велопутешественника арестовали по обвинению в незаконном пересечении государственной границы, пишет издание. Он пытался побить мировой рекорд по пересечению Евразии на велосипеде
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543760;План по ограничению числа платных мест разработали для приема на 2026/27 учебный год. После чего по итогам приемной кампании будет проведен анализ и разработаны необходимые корректировки механизма приема
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543757;Эверест очистят от мусора с помощью дронов    Власти Непала намерены избавить Эверест от репутации «высокогорной свалки». С помощью беспилотников DJI FlyCart 30 с апреля по июнь 2025 года с высоты более 6 000 м уже было вывезено около 300 кг отходов. Один беспилотник способен переносить до 15 кг за рейс, что позволило заменить до 70% ручной транспортировки мусора.    Стоимость одного устройства — около $20 тыс. Дроны работают при температуре до –15,5 °C и выдерживают порывы ветра до 40 км/ч. Помимо Эвереста, технология применяется и на других гималайских вершинах — например, с Ама-Даблам уже вывезено более 600 кг отходов.    Мусор на маршрутах накапливался десятилетиями: с 1950-х годов Эверест покорили более 4 тыс. человек. С 2019 года действует программа, по которой альпинисты обязаны забирать с собой минимум 8 кг мусора, иначе теряют залог в $4 тыс.    Сократить число экспедиций власти пока не готовы — туристический альпинизм приносит значительную часть доходов. В будущем компания Airlift планирует расширить проект на гору Манаслу, однако экстремальные условия пока мешают безопасной работе дронов на таких высотах.    Еще больше интересных материалов читайте в группе @rbc_trendsrbc_trends («РБК Трендов»).    На фото: Сотрудник компании Airlift Ventures пилотирует дрон в базовом лагере Эвереста (Источник: phys.org)
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543756;Граждане России были задержаны из-за поцелуя у самой большой турецкой мечети Бююк Чамлыджа в Стамбуле
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543754;Соответствующая петиция с просьбой появилась на сайте президента Украины. Модель ЗРК в тексте не упоминается. Издание «Страна. ua» утверждает, что это был Patriot
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543753;Глава Чечни Рамзан Кадыров опроверг сообщения о том, что у него есть личный самолет, на котором он летает на отдых в Объединенные Арабские Эмираты
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543752;Лаос после повышения торговых пошлин США может перенаправить часть поставок кофе из США в Россию
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543749;Зарубежные компании, финансировавшие украинскую армию, стали врагами России, заявил пресс-секретарь президента Дмитрий Песков. Видео интервью опубликовал ТАСС.    «Эти компании [которые финансировали ВСУ] уже стали врагами, и к ним так и надо относиться», — сказал Песков.  Фото: Morris MacMatzen / Getty Images
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543746;МИД Польши призвал граждан страны, находящихся на территории Белоруссии, как можно скорее покинуть страну «любыми средствами»
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543744;Трамп раз за разом обещает, что примет то или иное решение через «две недели» — будь то помощь Украине или удары по Ирану. Когда еще он прибегал к таким временным рамкам и насколько сам их соблюдает — в инфографике РБК
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543742;Дефицит бюджета в развитых странах вырос в 1,5 раза — до 4,6% ВВП. Но жесткие меры экономии грозят политикам потерей голосов, а бездействие чревато экономическим коллапсом. The Economist рассказывает, как мир оказался в такой ситуации и есть ли выход  Читать: https://pro.rbc.ru/news/68b85d339a79471e64fb79f5?utm_source=vk&utm_medium=social&utm_campaign=rbc_pro&utm_content=68b85d339a79471e64fb79f5   #подписка_на_рбк
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543741;Потери Вооруженных сил Украины (ВСУ) с начала специальной военной операции в 2022 году составили 1,8 млн человек личного состава, заявил советник президента России Антон Кобяков на полях Восточного экономического форума.    «ВСУ потеряли 1,8 млн человек личного состава с начала специальной военной операции», — сказал он (цитата по «Аргументы и Факты»).  Фото: Алина Смутко / Reuters
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543740;В Белгородской области из-за атаки дрона погиб человек, ещё один получил ранения, сообщил губернатор региона Вячеслав Гладков.    На участке автодороги Казинка — Посохово Валуйского округа беспилотник атаковал служебный автобус. От полученных ранений водитель скончался на месте, отметил глава Белгородской области. Один из пассажиров, находящийся рядом с водителем, получил множественные осколочные ранения спины, лица и руки, уточнил Гладков.
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543739;Западному бизнесу, который «поступил непорядочно» при уходе из России, придется оплатить все, что он не доплатил, отметил Песков
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543736;Судебные приставы начали арестовывать имущество бизнесменов Николая Штенгелова и его сына Дениса и их АО «Кондитерус Ком», которому принадлежат бренды «Яшкино» и «Кириешки»
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543734;Решение Моди не приезжать на сессию ООН связано с напряженными отношениями между Индией и США на фоне торговых пошлин Трампа
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543731;Первое место в рейтинге российских регионов по случаям заболеваемости ВИЧ-инфекцией в 2024 году стала Чукотка — число человек, у которых обнаружили ВИЧ, здесь 79,1 на 100 тыс. населения. Об этом пишет «РИА Новости» со ссылкой на данные Минздрава.    Также высокая заболеваемость регистрировалась в Иркутской (75,7) и Самарской областях (73,7), в Алтайском крае (71,1) и Кемеровской области (69).    Самая низкая заболеваемость, по данным Минздрава, в Чечне (4,9), Ингушетии (8,2) и Москве (11,3).  Фото: РБК Приморье
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543729;Размещение войск НАТО на Украине станет первым шагом к вступлению страны в Североатлантичесий альянс, Россия никогда на это не согласится, уверен премьер-министр Баварии Маркус Зёдер
vk.com;rbc;2025-09-06;суббота;https://vk.com/wall-25232578_18543728;Местами ушедших из России западных компаний интересуется бизнес из других государств, заявил пресс-секретарь президента России Дмитрий Песков.    «Свято место, как мы знаем, пусто не бывает. Поэтому, разумеется, бизнес из других стран проявляет большой интерес, особенно к тем нишам, которые освободились после ухода больших западных компаний», — рассказал он в интервью ТАСС на полях Восточного экономического форума.    Песков подчеркнул, что ушедший бизнес не возвращается, поэтому все дискуссии об этом «пока на пустом месте». При этом он отметил, что Москва заинтересована в возвращении ушедших компаний.  Фото: Наталья Шатохина / news. ru / Global Look Press
